"ligand","receptor","pathway_name","annotation","evidence","ligand_receptor"
"WNT7B","FZD3_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD3_LRP6"
"WNT7B","FZD4_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD4_LRP6"
"WNT7B","FZD5_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD5_LRP6"
"WNT7B","FZD6_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD6_LRP6"
"WNT7B","FZD7_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD7_LRP6"
"WNT7B","FZD8_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD8_LRP6"
"WNT7B","FZD9_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT7B_FZD9_LRP6"
"WNT8A","FZD1_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD1_LRP6"
"WNT8A","FZD10_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD10_LRP6"
"WNT8A","FZD2_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD2_LRP6"
"WNT8A","FZD3_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD3_LRP6"
"WNT8A","FZD4_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD4_LRP6"
"WNT8A","FZD5_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD5_LRP6"
"WNT8A","FZD6_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD6_LRP6"
"WNT8A","FZD7_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD7_LRP6"
"WNT8A","FZD8_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD8_LRP6"
"WNT8A","FZD9_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8A_FZD9_LRP6"
"WNT8B","FZD1_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD1_LRP6"
"WNT8B","FZD10_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD10_LRP6"
"WNT8B","FZD2_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD2_LRP6"
"WNT8B","FZD3_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD3_LRP6"
"WNT8B","FZD4_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD4_LRP6"
"WNT8B","FZD5_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD5_LRP6"
"WNT8B","FZD6_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD6_LRP6"
"WNT8B","FZD7_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD7_LRP6"
"WNT8B","FZD8_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD8_LRP6"
"WNT8B","FZD9_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT8B_FZD9_LRP6"
"WNT9A","FZD1_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD1_LRP6"
"WNT9A","FZD10_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD10_LRP6"
"WNT9A","FZD2_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD2_LRP6"
"WNT9A","FZD3_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD3_LRP6"
"WNT9A","FZD4_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD4_LRP6"
"WNT9A","FZD5_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD5_LRP6"
"WNT9A","FZD6_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD6_LRP6"
"WNT9A","FZD7_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD7_LRP6"
"WNT9A","FZD8_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD8_LRP6"
"WNT9A","FZD9_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9A_FZD9_LRP6"
"WNT9B","FZD1_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD1_LRP6"
"WNT9B","FZD10_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD10_LRP6"
"WNT9B","FZD2_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD2_LRP6"
"WNT9B","FZD3_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD3_LRP6"
"WNT9B","FZD4_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD4_LRP6"
"WNT9B","FZD5_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD5_LRP6"
"WNT9B","FZD6_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD6_LRP6"
"WNT9B","FZD7_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD7_LRP6"
"WNT9B","FZD8_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD8_LRP6"
"WNT9B","FZD9_LRP6","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147","WNT9B_FZD9_LRP6"
"WNT5A","FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD1"
"WNT5A","FZD10","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD10"
"WNT5A","FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD2"
"WNT5A","FZD3","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD3"
"WNT5A","FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD4"
"WNT5A","FZD5","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD5"
"WNT5A","FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD6"
"WNT5A","FZD7","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD7"
"WNT5A","FZD8","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD8"
"WNT5A","FZD9","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5A_FZD9"
"WNT5A","MCAM","ncWNT","Secreted Signaling","PMID: 24335906","WNT5A_MCAM"
"WNT5B","FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD1"
"WNT5B","FZD10","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD10"
"WNT5B","FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD2"
"WNT5B","FZD3","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD3"
"WNT5B","FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD4"
"WNT5B","FZD5","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD5"
"WNT5B","FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD6"
"WNT5B","FZD7","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD7"
"WNT5B","FZD8","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD8"
"WNT5B","FZD9","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT5B_FZD9"
"WNT11","FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD1"
"WNT11","FZD10","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD10"
"WNT11","FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD2"
"WNT11","FZD3","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD3"
"WNT11","FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD4"
"WNT11","FZD5","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD5"
"WNT11","FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD6"
"WNT11","FZD7","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD7"
"WNT11","FZD8","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD8"
"WNT11","FZD9","ncWNT","Secreted Signaling","KEGG: hsa04310","WNT11_FZD9"
"EGF","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","EGF_EGFR"
"EGF","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","EGF_EGFR_ERBB2"
"TGFA","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","TGFA_EGFR"
"TGFA","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","TGFA_EGFR_ERBB2"
"AREG","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","AREG_EGFR"
"AREG","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","AREG_EGFR_ERBB2"
"BTC","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","BTC_EGFR"
"BTC","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","BTC_EGFR_ERBB2"
"BTC","ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","BTC_ERBB4"
"BTC","ERBB2_ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","BTC_ERBB2_ERBB4"
"HBEGF","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","HBEGF_EGFR"
"HBEGF","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","HBEGF_EGFR_ERBB2"
"HBEGF","ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","HBEGF_ERBB4"
"HBEGF","ERBB2_ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","HBEGF_ERBB2_ERBB4"
"EREG","EGFR","EGF","Secreted Signaling","KEGG: hsa04012","EREG_EGFR"
"EREG","EGFR_ERBB2","EGF","Secreted Signaling","KEGG: hsa04012","EREG_EGFR_ERBB2"
"EREG","ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","EREG_ERBB4"
"EREG","ERBB2_ERBB4","EGF","Secreted Signaling","KEGG: hsa04012","EREG_ERBB2_ERBB4"
"NRG1","ERBB3","NRG","Secreted Signaling","KEGG: hsa04012","NRG1_ERBB3"
"NRG1","ERBB2_ERBB3","NRG","Secreted Signaling","KEGG: hsa04012","NRG1_ERBB2_ERBB3"
"NRG1","ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG1_ERBB4"
"NRG1","ERBB2_ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG1_ERBB2_ERBB4"
"NRG2","ERBB3","NRG","Secreted Signaling","KEGG: hsa04012","NRG2_ERBB3"
"NRG2","ERBB2_ERBB3","NRG","Secreted Signaling","KEGG: hsa04012","NRG2_ERBB2_ERBB3"
"NRG2","ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG2_ERBB4"
"NRG2","ERBB2_ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG2_ERBB2_ERBB4"
"NRG3","ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG3_ERBB4"
"NRG3","ERBB2_ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG3_ERBB2_ERBB4"
"NRG4","ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG4_ERBB4"
"NRG4","ERBB2_ERBB4","NRG","Secreted Signaling","KEGG: hsa04012","NRG4_ERBB2_ERBB4"
"NRG1","ITGAV_ITGB3","NRG","Secreted Signaling","PMID: 20682778","NRG1_ITGAV_ITGB3"
"FGF1","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF1_FGFR1"
"FGF1","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF1_FGFR2"
"FGF1","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF1_FGFR3"
"FGF1","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF1_FGFR4"
"FGF2","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF2_FGFR1"
"FGF2","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF2_FGFR2"
"FGF2","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF2_FGFR3"
"FGF2","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF2_FGFR4"
"FGF4","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF4_FGFR1"
"FGF4","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF4_FGFR2"
"FGF4","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF4_FGFR3"
"FGF4","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF4_FGFR4"
"FGF5","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF5_FGFR1"
"FGF5","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF5_FGFR2"
"FGF5","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF5_FGFR3"
"FGF5","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF5_FGFR4"
"FGF6","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF6_FGFR1"
"FGF6","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF6_FGFR2"
"FGF6","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF6_FGFR3"
"FGF6","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF6_FGFR4"
"FGF7","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF7_FGFR1"
"FGF7","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF7_FGFR2"
"FGF3","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF3_FGFR1"
"FGF3","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF3_FGFR2"
"FGF10","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF10_FGFR1"
"FGF10","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF10_FGFR2"
"FGF22","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF22_FGFR2"
"FGF8","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF8_FGFR1"
"FGF8","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF8_FGFR2"
"FGF8","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF8_FGFR3"
"FGF8","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF8_FGFR4"
"FGF17","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF17_FGFR1"
"FGF17","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF17_FGFR2"
"FGF17","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF17_FGFR3"
"FGF17","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF17_FGFR4"
"FGF18","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF18_FGFR1"
"FGF18","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF18_FGFR2"
"FGF18","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF18_FGFR3"
"FGF18","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF18_FGFR4"
"FGF9","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF9_FGFR1"
"FGF9","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF9_FGFR2"
"FGF9","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF9_FGFR3"
"FGF9","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF9_FGFR4"
"FGF20","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF20_FGFR1"
"FGF20","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF20_FGFR2"
"FGF20","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF20_FGFR3"
"FGF20","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF20_FGFR4"
"FGF16","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF16_FGFR1"
"FGF16","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF16_FGFR2"
"FGF16","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF16_FGFR3"
"FGF16","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF16_FGFR4"
"FGF19","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF19_FGFR1"
"FGF19","FGFR2","FGF","Secreted Signaling","PMC: 4393358","FGF19_FGFR2"
"FGF19","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF19_FGFR3"
"FGF19","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF19_FGFR4"
"FGF21","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF21_FGFR1"
"FGF21","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF21_FGFR3"
"FGF23","FGFR1","FGF","Secreted Signaling","PMC: 4393358","FGF23_FGFR1"
"FGF23","FGFR3","FGF","Secreted Signaling","PMC: 4393358","FGF23_FGFR3"
"FGF23","FGFR4","FGF","Secreted Signaling","PMC: 4393358","FGF23_FGFR4"
"PDGFA","PDGFRA","PDGF","Secreted Signaling","PMID: 15207812","PDGFA_PDGFRA"
"PDGFA","PDGFRB","PDGF","Secreted Signaling","PMID: 15207812","PDGFA_PDGFRB"
"PDGFB","PDGFRA","PDGF","Secreted Signaling","PMID: 15207812","PDGFB_PDGFRA"
"PDGFB","PDGFRB","PDGF","Secreted Signaling","PMID: 15207812","PDGFB_PDGFRB"
"PDGFC","PDGFRA","PDGF","Secreted Signaling","PMID: 15207812","PDGFC_PDGFRA"
"PDGFD","PDGFRB","PDGF","Secreted Signaling","PMID: 15207812","PDGFD_PDGFRB"
"VEGFA","FLT1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFA_FLT1"
"VEGFA","KDR","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFA_KDR"
"VEGFB","FLT1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFB_FLT1"
"VEGFC","FLT4","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFC_FLT4"
"VEGFC","KDR","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFC_KDR"
"VEGFD","FLT4","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFD_FLT4"
"VEGFD","KDR","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","VEGFD_KDR"
"PGF","FLT1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338","PGF_FLT1"
"VEGFA","FLT1_KDR","VEGF","Secreted Signaling","PMID: 16633338","VEGFA_FLT1_KDR"
"VEGFC","FLT4_KDR","VEGF","Secreted Signaling","PMID: 16633338","VEGFC_FLT4_KDR"
"VEGFD","FLT4_KDR","VEGF","Secreted Signaling","PMID: 16633338","VEGFD_FLT4_KDR"
"IGF1","IGF1R","IGF","Secreted Signaling","PMID: 14604834","IGF1_IGF1R"
"IGF2","IGF1R","IGF","Secreted Signaling","PMID: 14604834","IGF2_IGF1R"
"IGF2","IGF2R","IGF","Secreted Signaling","PMID: 14604834","IGF2_IGF2R"
"IGF1","ITGAV_ITGB3","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464","IGF1_ITGAV_ITGB3"
"IGF1","ITGA6_ITGB4","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464","IGF1_ITGA6_ITGB4"
"IGF2","ITGAV_ITGB3","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464","IGF2_ITGAV_ITGB3"
"IGF2","ITGA6_ITGB4","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464","IGF2_ITGA6_ITGB4"
"IGFL3","IGFLR1","IGF","Secreted Signaling","PMID: 21454693","IGFL3_IGFLR1"
"INS","INSR","INSULIN","Secreted Signaling","KEGG: hsa04911; PMID: 24633815","INS_INSR"
"APLN","APLNR","APELIN","Secreted Signaling","KEGG: hsa04371","APLN_APLNR"
"DHH","PTCH1_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","DHH_PTCH1_SMO"
"IHH","PTCH1_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","IHH_PTCH1_SMO"
"SHH","PTCH1_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","SHH_PTCH1_SMO"
"DHH","PTCH2_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","DHH_PTCH2_SMO"
"IHH","PTCH2_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","IHH_PTCH2_SMO"
"SHH","PTCH2_SMO","HH","Secreted Signaling","KEGG: hsa04340; PMID: 25701396","SHH_PTCH2_SMO"
"CCL5","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL5_CCR1"
"CCL3","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL3_CCR1"
"CCL3L1","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL3L1_CCR1"
"CCL3L3","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL3L3_CCR1"
"CCL8","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL8_CCR1"
"CCL7","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL7_CCR1"
"CCL13","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL13_CCR1"
"CCL14","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL14_CCR1"
"CCL15","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL15_CCR1"
"CCL16","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL16_CCR1"
"CCL23","CCR1","CCL","Secreted Signaling","KEGG: hsa04060","CCL23_CCR1"
"CCL8","CCR2","CCL","Secreted Signaling","KEGG: hsa04060","CCL8_CCR2"
"CCL7","CCR2","CCL","Secreted Signaling","KEGG: hsa04060","CCL7_CCR2"
"CCL2","CCR2","CCL","Secreted Signaling","KEGG: hsa04060","CCL2_CCR2"
"CCL27","CCR2","CCL","Secreted Signaling","KEGG: hsa04060","CCL27_CCR2"
"CCL5","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL5_CCR3"
"CCL7","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL7_CCR3"
"CCL11","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL11_CCR3"
"CCL24","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL24_CCR3"
"CCL26","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL26_CCR3"
"CCL28","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL28_CCR3"
"CCL27","CCR3","CCL","Secreted Signaling","KEGG: hsa04060","CCL27_CCR3"
"CCL17","CCR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL17_CCR4"
"CCL22","CCR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL22_CCR4"
"CCL5","CCR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL5_CCR4"
"CCL4","CCR5","CCL","Secreted Signaling","KEGG: hsa04060","CCL4_CCR5"
"CCL5","CCR5","CCL","Secreted Signaling","KEGG: hsa04060","CCL5_CCR5"
"CCL3","CCR5","CCL","Secreted Signaling","KEGG: hsa04060","CCL3_CCR5"
"CCL20","CCR6","CCL","Secreted Signaling","KEGG: hsa04060","CCL20_CCR6"
"CCL19","CCR7","CCL","Secreted Signaling","KEGG: hsa04060","CCL19_CCR7"
"CCL21","CCR7","CCL","Secreted Signaling","KEGG: hsa04060","CCL21_CCR7"
"CCL19","ACKR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL19_ACKR4"
"CCL21","ACKR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL21_ACKR4"
"CCL1","CCR8","CCL","Secreted Signaling","KEGG: hsa04060","CCL1_CCR8"
"CCL25","CCR9","CCL","Secreted Signaling","KEGG: hsa04060","CCL25_CCR9"
"CCL25","ACKR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL25_ACKR4"
"CCL28","CCR10","CCL","Secreted Signaling","KEGG: hsa04060","CCL28_CCR10"
"CCL27","CCR10","CCL","Secreted Signaling","KEGG: hsa04060","CCL27_CCR10"
"CCL1","ACKR4","CCL","Secreted Signaling","KEGG: hsa04060","CCL1_ACKR4"
"CCL13","ACKR4","CCL","Secreted Signaling","PMID: 26740381","CCL13_ACKR4"
"CCL8","ACKR4","CCL","Secreted Signaling","PMID: 26740381","CCL8_ACKR4"
"CCL1","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL1_ACKR1"
"CCL2","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL2_ACKR1"
"CCL5","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL5_ACKR1"
"CCL8","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL8_ACKR1"
"CCL13","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL13_ACKR1"
"CCL14","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL14_ACKR1"
"CCL16","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL16_ACKR1"
"CCL18","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL18_ACKR1"
"CXCL1","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL1_ACKR1"
"CXCL2","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL2_ACKR1"
"CXCL3","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL3_ACKR1"
"CXCL5","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL5_ACKR1"
"CXCL6","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL6_ACKR1"
"CXCL8","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL8_ACKR1"
"CXCL9","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL9_ACKR1"
"CXCL10","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL10_ACKR1"
"CXCL11","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL11_ACKR1"
"CXCL13","ACKR1","CXCL","Secreted Signaling","PMID: 26740381","CXCL13_ACKR1"
"CCL2","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL2_ACKR2"
"CCL3","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL3_ACKR2"
"CCL3L1","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL3L1_ACKR2"
"CCL4","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL4_ACKR2"
"CCL5","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL5_ACKR2"
"CCL7","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL7_ACKR2"
