source,target,ligand,receptor,ligand_expression,receptor_expression,communication_score,attn_score,p_value,pathway_name,annotation,evidence
Microglia/Macrophages,Neurons,CCL5,ACKR1,0.012486291117966175,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL8,ACKR1,0.0,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL13,ACKR1,0.7155171632766724,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL14,ACKR1,0.2903991639614105,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL16,ACKR1,0.0,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL18,ACKR1,0.004765545949339867,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL1,ACKR1,0.0,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL2,ACKR1,0.06352580338716507,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL3,ACKR1,0.038204438984394073,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL5,ACKR1,0.14248068630695343,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL6,ACKR1,0.007783744018524885,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL8,ACKR1,0.11533038318157196,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL9,ACKR1,0.06371035426855087,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL10,ACKR1,0.17333848774433136,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL11,ACKR1,0.0,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL13,ACKR1,0.04852144792675972,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL2,ACKR2,0.0011288600508123636,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL3,ACKR2,0.0031292387284338474,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL3L1,ACKR2,0.0,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL4,ACKR2,0.5069385766983032,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL5,ACKR2,0.012486291117966175,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL7,ACKR2,0.04294363409280777,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL8,ACKR2,0.0,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL7,ACKR1,0.04294363409280777,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL13,ACKR2,0.7155171632766724,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL22,ACKR2,0.12039247155189514,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL26,ACKR2,0.09431534260511398,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL17,ACKR1,0.23554068803787231,0.09561442583799362,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL14,ACKR2,0.2903991639614105,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CCL17,ACKR2,0.23554068803787231,0.009893929585814476,0.7606636881828308,0.055388471456589525,0.008,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Neurons,CXCL1,CXCR2,0.0,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL2,CXCR2,0.06352580338716507,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL3,CXCR2,0.038204438984394073,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL5,CXCR2,0.14248068630695343,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL6,CXCR2,0.007783744018524885,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL8,CXCR2,0.11533038318157196,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,PPBP,CXCR2,0.0,0.0034405309706926346,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL12,CXCR4,0.001144303590990603,0.05884261056780815,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL11,ACKR3,0.0,1.2245137691497803,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL12,ACKR3,0.001144303590990603,1.2245137691497803,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL13,CXCR5,0.04852144792675972,0.17740483582019806,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CXCL16,CXCR6,0.014516494236886501,0.0,0.7606636881828308,0.055388471456589525,0.008,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,MIF,ACKR3,0.34441301226615906,1.2245137691497803,0.7606636881828308,0.055388471456589525,0.008,MIF,Secreted Signaling,PMID: 26175090
Microglia/Macrophages,Neurons,CX3CL1,CX3CR1,0.5659404397010803,0.26577863097190857,0.7606636881828308,0.055388471456589525,0.008,CX3C,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,XCL1,XCR1,0.002065348671749234,0.01412910595536232,0.7606636881828308,0.055388471456589525,0.008,XCR,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,XCL2,XCR1,0.473442941904068,0.01412910595536232,0.7606636881828308,0.055388471456589525,0.008,XCR,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,IL4,IL4R,0.005218266509473324,0.004569724202156067,0.7606636881828308,0.055388471456589525,0.008,IL4,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,IL1A,IL1R2,0.27553659677505493,0.4559841752052307,0.7606636881828308,0.055388471456589525,0.008,IL1,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,IL1B,IL1R2,0.02444279007613659,0.4559841752052307,0.7606636881828308,0.055388471456589525,0.008,IL1,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,IL17B,IL17RB,0.16655024886131287,0.016269996762275696,0.7606636881828308,0.055388471456589525,0.008,IL17,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CSF1,CSF1R,0.0929836630821228,0.0,0.7606636881828308,0.055388471456589525,0.008,CSF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,IL16,CD4,0.029459642246365547,0.004433656111359596,0.7606636881828308,0.055388471456589525,0.008,IL16,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,EPO,EPOR,0.026897281408309937,0.014444136060774326,0.7606636881828308,0.055388471456589525,0.008,EPO,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,GH1,GHR,0.12009554356336594,0.0,0.7606636881828308,0.055388471456589525,0.008,GH,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CSF3,CSF3R,0.23436792194843292,0.18016056716442108,0.7606636881828308,0.055388471456589525,0.008,CSF3,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNF,TNFRSF1A,0.0006035143742337823,0.13585799932479858,0.7606636881828308,0.055388471456589525,0.008,TNF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNF,TNFRSF1B,0.0006035143742337823,0.14452828466892242,0.7606636881828308,0.055388471456589525,0.008,TNF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,LTA,TNFRSF1A,0.19993248581886292,0.13585799932479858,0.7606636881828308,0.055388471456589525,0.008,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,LTA,TNFRSF1B,0.19993248581886292,0.14452828466892242,0.7606636881828308,0.055388471456589525,0.008,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,LTA,TNFRSF14,0.19993248581886292,0.1478695124387741,0.7606636881828308,0.055388471456589525,0.008,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF14,LTBR,0.17710772156715393,0.0,0.7606636881828308,0.055388471456589525,0.008,LIGHT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF14,TNFRSF14,0.17710772156715393,0.1478695124387741,0.7606636881828308,0.055388471456589525,0.008,LIGHT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF15,TNFRSF25,0.04290253669023514,0.22934435307979584,0.7606636881828308,0.055388471456589525,0.008,VEGI,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF10,TNFRSF10A,0.06953958421945572,0.12680432200431824,0.7606636881828308,0.055388471456589525,0.008,TRAIL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,NGF,NGFR,0.0,0.027400396764278412,0.7606636881828308,0.055388471456589525,0.008,NGF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,KLK3,NGFR,0.32495051622390747,0.027400396764278412,0.7606636881828308,0.055388471456589525,0.008,NGF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF11,TNFRSF11A,0.3884751796722412,0.0,0.7606636881828308,0.055388471456589525,0.008,RANKL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF11,TNFRSF11B,0.3884751796722412,0.004165296442806721,0.7606636881828308,0.055388471456589525,0.008,RANKL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF12,TNFRSF12A,0.851186215877533,0.3024902641773224,0.7606636881828308,0.055388471456589525,0.008,TWEAK,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,CD70,CD27,0.37666627764701843,0.00516175664961338,0.7606636881828308,0.055388471456589525,0.008,CD70,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF8,TNFRSF8,0.0497111938893795,0.0,0.7606636881828308,0.055388471456589525,0.008,CD30,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF9,TNFRSF9,0.03693169727921486,0.009634415619075298,0.7606636881828308,0.055388471456589525,0.008,CD137,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF4,TNFRSF4,0.03443244472146034,1.3431476354599,0.7606636881828308,0.055388471456589525,0.008,OX40,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF18,TNFRSF18,0.0,0.22936318814754486,0.7606636881828308,0.055388471456589525,0.008,GITRL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF13,TNFRSF17,0.1579296588897705,0.057109590619802475,0.7606636881828308,0.055388471456589525,0.008,APRIL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,TNFSF13B,TNFRSF17,0.18805523216724396,0.057109590619802475,0.7606636881828308,0.055388471456589525,0.008,BAFF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Neurons,SPP1,CD44,0.15054111182689667,0.13108497858047485,0.7606636881828308,0.055388471456589525,0.008,SPP1,Secreted Signaling,PMID: 21907263
Microglia/Macrophages,Neurons,RETN,TLR4,0.0009142039343714714,0.007036122493445873,0.7606636881828308,0.055388471456589525,0.008,RESISTIN,Secreted Signaling,PMID: 30809105
Microglia/Macrophages,Neurons,RETN,CAP1,0.0009142039343714714,0.053354810923337936,0.7606636881828308,0.055388471456589525,0.008,RESISTIN,Secreted Signaling,PMID: 30809105
Microglia/Macrophages,Neurons,NAMPT,INSR,0.008489193394780159,0.025487296283245087,0.7606636881828308,0.055388471456589525,0.008,VISFATIN,Secreted Signaling,PMID: 28490838
Microglia/Macrophages,Neurons,ANGPTL2,TLR4,0.04505309835076332,0.007036122493445873,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Neurons,ANGPTL2,LILRB3,0.04505309835076332,0.0,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Neurons,ANGPTL1,LILRB3,0.09308339655399323,0.0,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Neurons,ANGPTL4,CDH5,0.04021444544196129,0.22344723343849182,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 30049845
Microglia/Macrophages,Neurons,ANGPTL4,CDH11,0.04021444544196129,0.17560704052448273,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 30049845
Microglia/Macrophages,Neurons,ANGPTL4,SDC1,0.04021444544196129,0.16102063655853271,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Neurons,ANGPTL4,SDC2,0.04021444544196129,0.11459596455097198,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Neurons,ANGPTL4,SDC3,0.04021444544196129,0.8291646838188171,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Neurons,ANGPTL4,SDC4,0.04021444544196129,0.01575865037739277,0.7606636881828308,0.055388471456589525,0.008,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Neurons,ANGPT2,TEK,0.0013414310524240136,0.0,0.7606636881828308,0.055388471456589525,0.008,ANGPT,Secreted Signaling,PMID: 20651738
Microglia/Macrophages,Neurons,MDK,SDC1,0.15193916857242584,0.16102063655853271,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,SDC2,0.15193916857242584,0.11459596455097198,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,SDC4,0.15193916857242584,0.01575865037739277,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,PTPRZ1,0.15193916857242584,0.0,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,LRP1,0.15193916857242584,0.12893489003181458,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,NCL,0.15193916857242584,0.08588719367980957,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Neurons,MDK,ALK,0.15193916857242584,0.01147907879203558,0.7606636881828308,0.055388471456589525,0.008,MK,Secreted Signaling,PMID: 19459784
Microglia/Macrophages,Neurons,PTN,PTPRZ1,0.059049177914857864,0.0,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,SDC1,0.059049177914857864,0.16102063655853271,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,SDC2,0.059049177914857864,0.11459596455097198,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,SDC3,0.059049177914857864,0.8291646838188171,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,SDC4,0.059049177914857864,0.01575865037739277,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,NCL,0.059049177914857864,0.08588719367980957,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,PTN,ALK,0.059049177914857864,0.01147907879203558,0.7606636881828308,0.055388471456589525,0.008,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Neurons,AGT,AGTR1,0.4071372449398041,0.16961559653282166,0.7606636881828308,0.055388471456589525,0.008,AGT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,C3,C3AR1,0.0,0.19079992175102234,0.7606636881828308,0.055388471456589525,0.008,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,C3,CR2,0.0,0.11395273357629776,0.7606636881828308,0.055388471456589525,0.008,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Neurons,C4A,C3AR1,0.0021800489630550146,0.19079992175102234,0.7606636881828308,0.055388471456589525,0.008,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Neurons,C4A,CR2,0.0021800489630550146,0.11395273357629776,0.7606636881828308,0.055388471456589525,0.008,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Neurons,C5,C5AR1,0.2294979840517044,1.1594958305358887,0.7606636881828308,0.055388471456589525,0.008,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,CCK,CCKBR,0.2866988778114319,0.6376768350601196,0.7606636881828308,0.055388471456589525,0.008,CCK,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN1,EDNRA,0.006436918396502733,0.01572173833847046,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN2,EDNRA,0.1830570101737976,0.01572173833847046,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN3,EDNRA,0.16216568648815155,0.01572173833847046,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN1,EDNRB,0.006436918396502733,0.19944190979003906,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN2,EDNRB,0.1830570101737976,0.19944190979003906,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,EDN3,EDNRB,0.16216568648815155,0.19944190979003906,0.7606636881828308,0.055388471456589525,0.008,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,GAL,GALR1,0.0,0.004340556915849447,0.7606636881828308,0.055388471456589525,0.008,GALANIN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,GAL,GALR2,0.0,0.0888744592666626,0.7606636881828308,0.055388471456589525,0.008,GALANIN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Neurons,GALP,GALR1,0.14253589510917664,0.004340556915849447,0.7606636881828308,0.055388471456589525,0.008,GALANIN,Secreted Signaling,PMID: 23233848
Microglia/Macrophages,Neurons,GALP,GALR2,0.14253589510917664,0.0888744592666626,0.7606636881828308,0.055388471456589525,0.008,GALANIN,Secreted Signaling,PMID: 23233848
Microglia/Macrophages,Neurons,KISS1,KISS1R,0.0037345311138778925,0.016950363293290138,0.7606636881828308,0.055388471456589525,0.008,KISS1,Secreted Signaling,KEGG: hsa04080
